oln	length
ENST00000329559	57
ENST00000329563	168
ENST00000329564	315
ENST00000329565	88
ENST00000329582	282
ENST00000329597	381
ENST00000329600	385
ENST00000329608	522
ENST00000329613	1034
ENST00000329615	201
ENST00000329621	63
ENST00000329623	696
ENST00000329625	153
ENST00000329627	305
ENST00000329630	537
ENST00000329654	736
ENST00000329665	491
ENST00000329687	455
ENST00000329697	531
ENST00000329705	398
ENST00000329713	569
ENST00000329715	145
ENST00000329722	310
ENST00000329734	501
ENST00000329753	208
ENST00000329758	452
ENST00000329759	423
ENST00000329773	330
ENST00000329783	505
ENST00000329797	380
ENST00000329798	2109
ENST00000329800	709
ENST00000329805	586
ENST00000329841	511
ENST00000329858	372
ENST00000329862	449
ENST00000329875	318
ENST00000329882	230
ENST00000329886	495
ENST00000329903	664
ENST00000329905	346
ENST00000329908	364
ENST00000329913	114
ENST00000329956	754
ENST00000329957	237
ENST00000329962	1039
ENST00000329967	175
ENST00000329970	212
ENST00000329994	445
ENST00000330010	675
ENST00000330029	62
ENST00000330045	315
ENST00000330055	462
ENST00000330062	413
ENST00000330070	356
ENST00000330106	149
ENST00000330120	469
ENST00000330125	985
ENST00000330133	124
ENST00000330137	121
ENST00000330143	374
ENST00000330149	158
ENST00000330163	2394
ENST00000330173	536
ENST00000330175	417
ENST00000330194	208
ENST00000330198	655
ENST00000330212	409
ENST00000330233	77
ENST00000330236	578
ENST00000330243	503
ENST00000330244	134
ENST00000330255	294
ENST00000330258	1135
ENST00000330261	154
ENST00000330263	239
ENST00000330271	245
ENST00000330276	683
ENST00000330287	2332
ENST00000330288	83
ENST00000330295	213
ENST00000330315	376
ENST00000330317	411
ENST00000330330	496
ENST00000330334	178
ENST00000330342	856
ENST00000330368	372
ENST00000330374	101
ENST00000330387	520
ENST00000330388	282
ENST00000330394	965
ENST00000330398	155
ENST00000330436	494
ENST00000330452	676
ENST00000330459	528
ENST00000330475	439
ENST00000330487	311
ENST00000330494	2000
ENST00000330498	672
ENST00000330500	312
ENST00000330513	401
ENST00000330514	396
ENST00000330523	52
ENST00000330537	1236
ENST00000330550	577
ENST00000330553	535
ENST00000330560	1023
ENST00000330574	1018
ENST00000330579	516
ENST00000330597	146
ENST00000330619	717
ENST00000330622	628
ENST00000330634	1248
ENST00000330636	91
ENST00000330651	364
ENST00000330676	264
ENST00000330677	603
ENST00000330682	546
ENST00000330684	1442
ENST00000330687	234
ENST00000330688	455
ENST00000330689	330
ENST00000330710	763
ENST00000330714	715
ENST00000330720	212
ENST00000330722	563
ENST00000330753	625
ENST00000330767	160
ENST00000330793	204
ENST00000330794	379
ENST00000330798	65
ENST00000330807	538
ENST00000330817	488
ENST00000330828	245
ENST00000330836	859
ENST00000330838	2603
ENST00000330847	626
ENST00000330854	1082
ENST00000330862	135
ENST00000330871	225
ENST00000330877	457
ENST00000330881	474
ENST00000330884	284
ENST00000330889	381
ENST00000330899	394
ENST00000330909	1491
ENST00000330912	279
ENST00000330915	840
ENST00000330927	427
ENST00000330938	148
ENST00000330942	164
ENST00000330947	803
ENST00000330949	391
ENST00000330953	360
ENST00000330964	84
ENST00000330992	871
ENST00000331010	119
ENST00000331035	360
ENST00000331056	87
ENST00000331057	167
ENST00000331070	106
ENST00000331075	1006
ENST00000331079	530
ENST00000331090	266
ENST00000331105	491
ENST00000331113	630
ENST00000331128	129
ENST00000331134	607
ENST00000331161	256
ENST00000331163	109
ENST00000331173	616
ENST00000331200	183
ENST00000331203	415
ENST00000331204	256
ENST00000331220	314
ENST00000331222	286
ENST00000331224	360
ENST00000331238	396
ENST00000331239	315
ENST00000331242	760
ENST00000331244	334
ENST00000331251	328
ENST00000331256	412
ENST00000331264	291
ENST00000331268	362
ENST00000331272	412
ENST00000331285	389
ENST00000331289	193
ENST00000331299	299
ENST00000331314	619
ENST00000331320	715
ENST00000331327	321
ENST00000331334	126
ENST00000331335	1135
ENST00000331336	492
ENST00000331340	519
ENST00000331342	97
ENST00000331343	408
ENST00000331351	456
ENST00000331366	564
ENST00000331373	350
ENST00000331380	128
ENST00000331410	425
ENST00000331426	357
ENST00000331427	562
ENST00000331428	459
ENST00000331433	687
ENST00000331434	228
ENST00000331437	578
ENST00000331442	225
ENST00000331444	220
ENST00000331456	469
ENST00000331457	366
ENST00000331459	312
ENST00000331462	328
ENST00000331469	189
ENST00000331479	55
ENST00000331483	491
ENST00000331491	136
ENST00000331493	973
ENST00000331495	1099
ENST00000331511	530
ENST00000331531	287
ENST00000331536	612
ENST00000331552	139
ENST00000331555	172
ENST00000331563	797
ENST00000331565	727
ENST00000331569	589
ENST00000331573	287
ENST00000331581	398
ENST00000331588	625
ENST00000331593	139
ENST00000331595	331
ENST00000331597	525
ENST00000331628	238
ENST00000331664	1287
ENST00000331666	913
ENST00000331677	936
ENST00000331683	631
ENST00000331710	729
ENST00000331715	291
ENST00000331718	433
ENST00000331723	313
ENST00000331728	638
ENST00000331733	396
ENST00000331737	828
ENST00000331738	433
ENST00000331758	396
ENST00000331762	175
ENST00000331769	174
ENST00000331772	325
ENST00000331780	384
ENST00000331782	1215
ENST00000331789	375
ENST00000331803	310
ENST00000331808	95
ENST00000331817	468
ENST00000331821	200
ENST00000331825	174
ENST00000331830	982
ENST00000331835	134
ENST00000331837	321
ENST00000331849	553
ENST00000331858	416
ENST00000331886	735
ENST00000331890	539
ENST00000331898	295
ENST00000331920	1447
ENST00000331925	375
ENST00000331941	812
ENST00000331968	912
ENST00000331982	175
ENST00000332007	865
ENST00000332018	314
ENST00000332029	211
ENST00000332035	656
ENST00000332047	703
ENST00000332065	735
ENST00000332070	364
ENST00000332082	565
ENST00000332112	132
ENST00000332118	638
ENST00000332127	810
ENST00000332129	1637
ENST00000332131	440
ENST00000332132	115
ENST00000332145	274
ENST00000332149	255
ENST00000332160	215
ENST00000332175	1432
ENST00000332180	1172
ENST00000332191	1418
ENST00000332217	329
ENST00000332231	939
ENST00000332235	421
ENST00000332238	312
ENST00000332246	532
ENST00000332249	329
ENST00000332262	838
ENST00000332271	882
ENST00000332272	395
ENST00000332281	292
ENST00000332290	161
ENST00000332296	474
ENST00000332298	217
ENST00000332303	304
ENST00000332305	373
ENST00000332312	744
ENST00000332314	289
ENST00000332323	674
ENST00000332345	324
ENST00000332349	524
ENST00000332372	219
ENST00000332374	61
ENST00000332375	206
ENST00000332378	163
ENST00000332386	697
ENST00000332395	540
ENST00000332397	549
ENST00000332408	630
ENST00000332411	638
ENST00000332427	415
ENST00000332431	100
ENST00000332432	402
ENST00000332435	126
ENST00000332438	362
ENST00000332439	228
ENST00000332496	794
ENST00000332499	359
ENST00000332503	251
ENST00000332509	806
ENST00000332512	832
ENST00000332517	468
ENST00000332536	529
ENST00000332539	395
ENST00000332549	385
ENST00000332556	389
ENST00000332567	753
ENST00000332578	1059
ENST00000332582	373
ENST00000332585	916
ENST00000332591	852
ENST00000332598	198
ENST00000332601	327
ENST00000332624	914
ENST00000332629	358
ENST00000332644	416
ENST00000332650	308
ENST00000332680	338
ENST00000332682	452
ENST00000332687	624
ENST00000332690	318
ENST00000332695	169
ENST00000332700	339
ENST00000332707	962
ENST00000332715	173
ENST00000332725	410
ENST00000332772	872
ENST00000332780	354
ENST00000332782	364
ENST00000332783	318
ENST00000332793	541
ENST00000332797	274
ENST00000332800	191
ENST00000332810	325
ENST00000332814	169
ENST00000332822	205
ENST00000332826	782
ENST00000332831	312
ENST00000332836	991
ENST00000332839	938
ENST00000332843	250
ENST00000332854	599
ENST00000332857	1343
ENST00000332859	92
ENST00000332878	852
ENST00000332884	544
ENST00000332896	199
ENST00000332900	129
ENST00000332904	840
ENST00000332912	98
ENST00000332947	329
ENST00000332955	329
ENST00000332958	928
ENST00000332966	1490
ENST00000332981	683
ENST00000332987	330
ENST00000332990	280
ENST00000332995	580
ENST00000333007	654
ENST00000333017	193
ENST00000333026	337
ENST00000333027	1198
ENST00000333050	213
ENST00000333070	508
ENST00000333082	270
ENST00000333083	630
ENST00000333090	337
ENST00000333119	157
ENST00000333127	164
ENST00000333129	759
ENST00000333130	160
ENST00000333137	916
ENST00000333141	396
ENST00000333149	487
ENST00000333151	127
ENST00000333172	821
ENST00000333175	619
ENST00000333188	905
ENST00000333190	1349
ENST00000333202	218
ENST00000333206	494
ENST00000333209	776
ENST00000333213	526
ENST00000333219	422
ENST00000333229	2320
ENST00000333234	220
ENST00000333244	5795
ENST00000333254	258
ENST00000333256	329
ENST00000333274	183
ENST00000333279	266
ENST00000333305	23
ENST00000333314	154
ENST00000333323	285
ENST00000333337	323
ENST00000333360	589
ENST00000333371	616
ENST00000333396	465
ENST00000333407	499
ENST00000333412	1665
ENST00000333421	288
ENST00000333430	398
ENST00000333432	115
ENST00000333437	164
ENST00000333447	1257
ENST00000333449	219
ENST00000333461	411
ENST00000333467	382
ENST00000333479	2209
ENST00000333480	353
ENST00000333486	1012
ENST00000333493	529
ENST00000333496	435
ENST00000333503	321
ENST00000333511	364
ENST00000333527	228
ENST00000333535	2016
ENST00000333538	598
ENST00000333590	484
ENST00000333598	187
ENST00000333602	1038
ENST00000333610	151
ENST00000333625	181
ENST00000333628	445
ENST00000333629	308
ENST00000333634	239
ENST00000333643	111
ENST00000333651	317
ENST00000333673	297
ENST00000333676	153
ENST00000333677	675
ENST00000333681	239
ENST00000333684	528
ENST00000333722	622
ENST00000333756	1132
ENST00000333762	212
ENST00000333775	124
ENST00000333781	174
ENST00000333796	530
ENST00000333813	177
ENST00000333822	185
ENST00000333837	795
ENST00000333843	208
ENST00000333845	268
ENST00000333850	490
ENST00000333861	849
ENST00000333868	315
ENST00000333870	501
ENST00000333881	94
ENST00000333891	5142
ENST00000333892	83
ENST00000333896	2363
ENST00000333916	361
ENST00000333924	292
ENST00000333926	107
ENST00000333942	618
ENST00000333952	584
ENST00000333957	1000
ENST00000333976	313
ENST00000333987	644
ENST00000333991	1248
ENST00000333995	166
ENST00000333999	435
ENST00000334000	103
ENST00000334011	523
ENST00000334018	419
ENST00000334025	257
ENST00000334036	192
ENST00000334046	58
ENST00000334047	263
ENST00000334055	52
ENST00000334056	313
ENST00000334058	84
ENST00000334060	292
ENST00000334062	833
ENST00000334063	81
ENST00000334067	137
ENST00000334068	160
ENST00000334077	108
ENST00000334100	392
ENST00000334109	154
ENST00000334121	508
ENST00000334122	206
ENST00000334133	577
ENST00000334134	222
ENST00000334136	1215
ENST00000334141	614
ENST00000334151	72
ENST00000334160	65
ENST00000334163	534
ENST00000334166	149
ENST00000334176	235
ENST00000334179	174
ENST00000334181	778
ENST00000334186	1194
ENST00000334194	505
ENST00000334197	839
ENST00000334202	105
ENST00000334205	772
ENST00000334211	1450
ENST00000334213	532
ENST00000334218	1732
ENST00000334220	386
ENST00000334221	223
ENST00000334232	215
ENST00000334241	628
ENST00000334256	520
ENST00000334258	975
ENST00000334266	314
ENST00000334267	4307
ENST00000334268	729
ENST00000334269	118
ENST00000334270	905
ENST00000334274	509
ENST00000334286	416
ENST00000334287	128
ENST00000334289	363
ENST00000334295	300
ENST00000334304	1288
ENST00000334306	793
ENST00000334307	221
ENST00000334310	426
ENST00000334318	552
ENST00000334325	190
ENST00000334344	1834
ENST00000334346	61
ENST00000334350	61
ENST00000334351	139
ENST00000334352	823
ENST00000334356	197
ENST00000334371	118
ENST00000334376	146
ENST00000334379	462
ENST00000334384	315
ENST00000334391	75
ENST00000334398	406
ENST00000334409	268
ENST00000334418	332
ENST00000334425	305
ENST00000334438	314
ENST00000334456	940
ENST00000334461	97
ENST00000334463	1250
ENST00000334464	1154
ENST00000334490	182
ENST00000334493	376
ENST00000334504	1669
ENST00000334512	1067
ENST00000334513	328
ENST00000334527	345
ENST00000334529	259
ENST00000334534	408
ENST00000334549	384
ENST00000334567	194
ENST00000334571	440
ENST00000334574	749
ENST00000334575	222
ENST00000334583	1435
ENST00000334586	387
ENST00000334588	446
ENST00000334598	192
ENST00000334619	447
ENST00000334632	317
ENST00000334634	759
ENST00000334635	292
ENST00000334636	501
ENST00000334651	329
ENST00000334654	288
ENST00000334660	194
ENST00000334661	756
ENST00000334662	259
ENST00000334664	56
ENST00000334667	324
ENST00000334670	298
ENST00000334678	136
ENST00000334679	188
ENST00000334680	48
ENST00000334681	95
ENST00000334686	1693
ENST00000334690	1133
ENST00000334696	404
ENST00000334705	838
ENST00000334708	403
ENST00000334715	544
ENST00000334726	319
ENST00000334731	178
ENST00000334736	1322
ENST00000334744	189
ENST00000334770	336
ENST00000334793	495
ENST00000334801	1499
ENST00000334805	291
ENST00000334810	963
ENST00000334815	371
ENST00000334816	126
ENST00000334828	253
ENST00000334849	63
ENST00000334850	492
ENST00000334857	309
ENST00000334859	755
ENST00000334869	306
ENST00000334888	145
ENST00000334897	62
ENST00000334919	486
ENST00000334920	318
ENST00000334928	652
ENST00000334933	1433
ENST00000334955	845
ENST00000334961	595
ENST00000334976	235
ENST00000334983	175
ENST00000334984	1687
ENST00000334988	1026
ENST00000334994	591
ENST00000335007	322
ENST00000335012	250
ENST00000335016	1161
ENST00000335017	255
ENST00000335025	520
ENST00000335040	320
ENST00000335046	178
ENST00000335071	319
ENST00000335080	523
ENST00000335090	535
ENST00000335093	79
ENST00000335094	312
ENST00000335099	344
ENST00000335110	4943
ENST00000335117	463
ENST00000335119	588
ENST00000335123	110
ENST00000335125	210
ENST00000335135	442
ENST00000335137	305
ENST00000335154	1027
ENST00000335174	158
ENST00000335183	212
ENST00000335185	1079
ENST00000335209	213
ENST00000335214	588
ENST00000335230	470
ENST00000335238	309
ENST00000335244	483
ENST00000335247	372
ENST00000335251	942
ENST00000335255	659
ENST00000335281	67
ENST00000335282	134
ENST00000335286	330
ENST00000335288	291
ENST00000335290	544
ENST00000335295	146
ENST00000335302	313
ENST00000335304	431
ENST00000335312	668
ENST00000335327	502
ENST00000335350	919
ENST00000335351	500
ENST00000335385	385
ENST00000335390	198
ENST00000335397	310
ENST00000335420	442
ENST00000335422	261
ENST00000335426	346
ENST00000335449	551
ENST00000335459	486
ENST00000335464	496
ENST00000335472	340
ENST00000335473	2567
ENST00000335496	469
ENST00000335504	741
ENST00000335508	1304
ENST00000335509	816
ENST00000335514	81
ENST00000335523	257
ENST00000335524	412
ENST00000335535	99
ENST00000335552	468
ENST00000335556	446
ENST00000335565	703
ENST00000335568	505
ENST00000335574	377
ENST00000335585	447
ENST00000335605	314
ENST00000335606	382
ENST00000335621	308
ENST00000335624	840
ENST00000335625	431
ENST00000335626	1960
ENST00000335633	95
ENST00000335643	491
ENST00000335651	91
ENST00000335658	304
ENST00000335659	232
ENST00000335666	462
ENST00000335674	89
ENST00000335678	560
ENST00000335681	824
ENST00000335686	376
ENST00000335693	407
ENST00000335698	273
ENST00000335712	835
ENST00000335715	295
ENST00000335725	608
ENST00000335753	1235
ENST00000335754	624
ENST00000335757	706
ENST00000335766	166
ENST00000335783	268
ENST00000335790	156
ENST00000335791	302
ENST00000335793	356
ENST00000335815	605
ENST00000335858	328
ENST00000335866	594
ENST00000335867	836
ENST00000335870	495
ENST00000335875	736
ENST00000335891	1507
ENST00000335894	1027
ENST00000335895	206
ENST00000335953	673
ENST00000335960	975
ENST00000335965	344
ENST00000335968	801
ENST00000335972	1057
ENST00000335979	185
ENST00000335987	267
ENST00000335999	1330
ENST00000336023	451
ENST00000336032	327
ENST00000336034	326
ENST00000336067	216
ENST00000336077	327
ENST00000336078	1301
ENST00000336079	659
ENST00000336086	931
ENST00000336092	186
ENST00000336095	148
ENST00000336098	427
ENST00000336119	1036
ENST00000336123	133
ENST00000336125	176
ENST00000336126	256
ENST00000336128	533
ENST00000336133	209
ENST00000336138	191
ENST00000336139	648
ENST00000336164	179
ENST00000336169	299
ENST00000336174	431
ENST00000336180	647
ENST00000336216	347
ENST00000336219	241
ENST00000336232	542
ENST00000336233	376
ENST00000336257	411
ENST00000336273	582
ENST00000336278	540
ENST00000336279	1135
ENST00000336283	236
ENST00000336292	1565
ENST00000336294	492
ENST00000336307	397
ENST00000336308	445
ENST00000336314	1095
ENST00000336332	858
ENST00000336334	271
ENST00000336338	2223
ENST00000336349	685
ENST00000336356	230
ENST00000336374	503
ENST00000336375	354
ENST00000336387	214
ENST00000336395	626
ENST00000336411	502
ENST00000336418	193
ENST00000336429	380
ENST00000336430	418
ENST00000336431	472
ENST00000336440	338
ENST00000336443	112
ENST00000336452	153
ENST00000336454	594
ENST00000336464	553
ENST00000336470	582
ENST00000336498	786
ENST00000336505	606
ENST00000336509	449
ENST00000336517	328
ENST00000336553	648
ENST00000336564	170
ENST00000336576	320
ENST00000336577	432
ENST00000336596	963
ENST00000336600	242
ENST00000336604	559
ENST00000336614	544
ENST00000336615	504
ENST00000336617	311
ENST00000336640	443
ENST00000336643	307
ENST00000336648	726
ENST00000336655	229
ENST00000336685	297
ENST00000336686	721
ENST00000336689	903
ENST00000336695	78
ENST00000336702	706
ENST00000336708	564
ENST00000336726	307
ENST00000336727	1447
ENST00000336733	274
ENST00000336735	773
ENST00000336749	594
ENST00000336751	365
ENST00000336755	543
ENST00000336767	353
ENST00000336777	188
ENST00000336787	220
ENST00000336803	230
ENST00000336811	123
ENST00000336812	795
ENST00000336824	1204
ENST00000336825	874
ENST00000336830	409
ENST00000336832	238
ENST00000336844	191
ENST00000336854	218
ENST00000336866	370
ENST00000336868	434
ENST00000336873	708
ENST00000336898	605
ENST00000336904	140
ENST00000336906	146
ENST00000336909	896
ENST00000336915	359
ENST00000336917	471
ENST00000336926	1037
ENST00000336930	327
ENST00000336937	181
ENST00000336949	183
ENST00000336963	464
ENST00000336967	322
ENST00000336976	707
ENST00000336984	257
ENST00000336990	172
ENST00000337002	399
ENST00000337019	296
ENST00000337057	1004
ENST00000337080	327
ENST00000337107	242
ENST00000337114	2442
ENST00000337130	508
ENST00000337132	263
ENST00000337137	516
ENST00000337147	586
ENST00000337179	180
ENST00000337190	209
ENST00000337198	448
ENST00000337211	350
ENST00000337225	77
ENST00000337227	186
ENST00000337231	465
ENST00000337233	388
ENST00000337273	898
ENST00000337288	312
ENST00000337299	1060
ENST00000337304	351
ENST00000337323	182
ENST00000337331	1329
ENST00000337334	362
ENST00000337338	858
ENST00000337352	725
ENST00000337354	321
ENST00000337363	335
ENST00000337385	129
ENST00000337386	486
ENST00000337387	396
ENST00000337392	668
ENST00000337393	1327
ENST00000337401	913
ENST00000337404	198
ENST00000337428	559
ENST00000337432	376
ENST00000337435	329
ENST00000337451	360
ENST00000337474	371
ENST00000337508	281
ENST00000337523	396
ENST00000337530	716
ENST00000337532	576
ENST00000337537	466
ENST00000337539	412
ENST00000337540	411
ENST00000337566	204
ENST00000337571	821
ENST00000337573	213
ENST00000337579	870
ENST00000337604	1232
ENST00000337619	158
ENST00000337620	182
ENST00000337623	1238
ENST00000337630	349
ENST00000337653	748
ENST00000337656	345
ENST00000337659	1006
ENST00000337664	396
ENST00000337665	912
ENST00000337672	244
ENST00000337673	561
ENST00000337677	106
ENST00000337682	221
ENST00000337685	696
ENST00000337702	262
ENST00000337706	140
ENST00000337737	347
ENST00000337738	357
ENST00000337743	233
ENST00000337768	414
ENST00000337777	629
ENST00000337801	295
ENST00000337815	261
ENST00000337827	558
ENST00000337843	232
ENST00000337851	289
ENST00000337852	412
ENST00000337859	426
ENST00000337872	765
ENST00000337907	1566
ENST00000337908	239
ENST00000337910	696
ENST00000337911	240
ENST00000337919	304
ENST00000337920	1017
ENST00000337929	519
ENST00000337940	434
ENST00000337963	669
ENST00000337970	415
ENST00000337975	589
ENST00000337979	289
ENST00000337990	224
ENST00000338005	534
ENST00000338008	1539
ENST00000338010	386
ENST00000338017	819
ENST00000338033	544
ENST00000338034	810
ENST00000338037	1216
ENST00000338040	709
ENST00000338042	507
ENST00000338051	188
ENST00000338056	473
ENST00000338086	1066
ENST00000338087	275
ENST00000338099	770
ENST00000338121	711
ENST00000338128	558
ENST00000338130	231
ENST00000338134	436
ENST00000338144	610
ENST00000338146	207
ENST00000338148	127
ENST00000338165	570
ENST00000338183	281
ENST00000338193	420
ENST00000338205	1844
ENST00000338206	507
ENST00000338222	623
ENST00000338230	722
ENST00000338244	650
ENST00000338257	1098
ENST00000338270	230
ENST00000338272	52
ENST00000338305	769
ENST00000338306	752
ENST00000338315	504
ENST00000338316	1091
ENST00000338327	71
ENST00000338333	333
ENST00000338350	419
ENST00000338352	288
ENST00000338353	261
ENST00000338356	406
ENST00000338366	124
ENST00000338369	363
ENST00000338372	220
ENST00000338379	206
ENST00000338380	107
ENST00000338382	1801
ENST00000338387	446
ENST00000338399	506
ENST00000338415	333
ENST00000338432	2458
ENST00000338437	264
ENST00000338446	178
ENST00000338468	465
ENST00000338469	212
ENST00000338482	386
ENST00000338483	164
ENST00000338487	220
ENST00000338492	572
ENST00000338502	410
ENST00000338513	273
ENST00000338517	159
ENST00000338523	201
ENST00000338560	764
ENST00000338561	454
ENST00000338566	445
ENST00000338569	316
ENST00000338585	925
ENST00000338588	156
ENST00000338591	642
ENST00000338592	148
ENST00000338595	243
ENST00000338608	425
ENST00000338616	308
ENST00000338625	301
ENST00000338637	661
ENST00000338647	416
ENST00000338660	423
ENST00000338662	75
ENST00000338663	630
ENST00000338682	514
ENST00000338684	218
ENST00000338694	418
ENST00000338696	490
ENST00000338700	744
ENST00000338702	527
ENST00000338733	557
ENST00000338745	763
ENST00000338754	377
ENST00000338758	364
ENST00000338779	747
ENST00000338784	146
ENST00000338785	763
ENST00000338791	513
ENST00000338821	1046
ENST00000338825	117
ENST00000338832	162
ENST00000338835	266
ENST00000338844	245
ENST00000338858	455
ENST00000338859	461
ENST00000338862	1041
ENST00000338882	337
ENST00000338883	1313
ENST00000338891	1140
ENST00000338896	276
ENST00000338897	77
ENST00000338901	391
ENST00000338904	179
ENST00000338909	1437
ENST00000338910	523
ENST00000338911	423
ENST00000338912	98
ENST00000338916	590
ENST00000338920	2896
ENST00000338947	977
ENST00000338948	23
ENST00000338950	351
ENST00000338957	836
ENST00000338961	377
ENST00000338963	1319
ENST00000338965	430
ENST00000338970	214
ENST00000338971	295
ENST00000338977	911
ENST00000338981	2555
ENST00000338983	799
ENST00000339007	285
ENST00000339012	342
ENST00000339020	74
ENST00000339042	190
ENST00000339051	106
ENST00000339098	558
ENST00000339105	318
ENST00000339133	173
ENST00000339137	101
ENST00000339139	222
ENST00000339140	311
ENST00000339142	256
ENST00000339145	130
ENST00000339157	398
ENST00000339174	773
ENST00000339176	104
ENST00000339180	223
ENST00000339209	497
ENST00000339223	353
ENST00000339235	418
ENST00000339241	319
ENST00000339249	518
ENST00000339252	339
ENST00000339258	317
ENST00000339266	992
ENST00000339269	601
ENST00000339276	248
ENST00000339282	553
ENST00000339298	440
ENST00000339307	999
ENST00000339313	681
ENST00000339336	193
ENST00000339350	338
ENST00000339355	221
ENST00000339364	805
ENST00000339365	1094
ENST00000339374	437
ENST00000339375	411
ENST00000339381	832
ENST00000339382	347
ENST00000339394	442
ENST00000339397	428
ENST00000339399	251
ENST00000339411	570
ENST00000339430	161
ENST00000339446	435
ENST00000339450	904
ENST00000339463	330
ENST00000339464	325
ENST00000339465	398
ENST00000339468	119
ENST00000339475	289
ENST00000339480	266
ENST00000339485	169
ENST00000339486	519
ENST00000339488	846
ENST00000339490	1223
ENST00000339503	665
ENST00000339507	692
ENST00000339534	166
ENST00000339556	98
ENST00000339560	486
ENST00000339562	598
ENST00000339566	424
ENST00000339582	875
ENST00000339594	1483
ENST00000339600	81
ENST00000339647	76
ENST00000339656	575
ENST00000339686	455
ENST00000339697	452
ENST00000339711	689
ENST00000339717	1205
ENST00000339728	191
ENST00000339732	639
ENST00000339733	206
ENST00000339737	179
ENST00000339746	727
ENST00000339754	275
ENST00000339757	1062
ENST00000339762	521
ENST00000339764	316
ENST00000339766	174
ENST00000339772	604
ENST00000339773	736
ENST00000339775	252
ENST00000339777	656
ENST00000339796	341
ENST00000339812	125
ENST00000339824	950
ENST00000339834	105
ENST00000339839	701
ENST00000339841	199
ENST00000339847	378
ENST00000339852	275
ENST00000339859	1684
ENST00000339861	841
ENST00000339865	1375
ENST00000339872	215
ENST00000339876	1323
ENST00000339901	854
ENST00000339914	646
ENST00000339922	139
ENST00000339948	568
ENST00000339950	785
ENST00000339953	429
ENST00000339986	515
ENST00000339987	292
ENST00000339992	273
ENST00000339994	390
ENST00000339996	221
ENST00000339997	1031
ENST00000340001	1624
ENST00000340006	193
ENST00000340010	764
ENST00000340020	306
ENST00000340022	736
ENST00000340023	351
ENST00000340026	574
ENST00000340027	183
ENST00000340030	281
ENST00000340042	376
ENST00000340057	132
ENST00000340058	1086
ENST00000340067	260
ENST00000340074	1068
ENST00000340077	1356
ENST00000340080	875
ENST00000340083	504
ENST00000340096	1012
ENST00000340099	326
ENST00000340107	784
ENST00000340112	376
ENST00000340124	523
ENST00000340134	228
ENST00000340139	462
ENST00000340147	176
ENST00000340149	676
ENST00000340157	508
ENST00000340160	248
ENST00000340169	345
ENST00000340171	293
ENST00000340177	445
ENST00000340180	566
ENST00000340208	473
ENST00000340252	740
ENST00000340258	321
ENST00000340273	470
ENST00000340281	582
ENST00000340291	426
ENST00000340296	637
ENST00000340305	666
ENST00000340309	146
ENST00000340313	307
ENST00000340333	187
ENST00000340339	507
ENST00000340342	175
ENST00000340344	74
ENST00000340345	254
ENST00000340356	384
ENST00000340363	245
ENST00000340368	277
ENST00000340369	1843
ENST00000340384	445
ENST00000340385	223
ENST00000340398	134
ENST00000340413	380
ENST00000340417	749
ENST00000340433	310
ENST00000340434	401
ENST00000340437	471
ENST00000340438	628
ENST00000340446	825
ENST00000340450	474
ENST00000340457	230
ENST00000340465	376
ENST00000340473	248
ENST00000340480	1210
ENST00000340487	348
ENST00000340533	133
ENST00000340535	1885
ENST00000340537	296
ENST00000340541	248
ENST00000340553	431
ENST00000340556	79
ENST00000340561	547
ENST00000340581	980
ENST00000340587	363
ENST00000340600	198
ENST00000340607	152
ENST00000340611	821
ENST00000340622	644
ENST00000340623	94
ENST00000340630	186
ENST00000340634	377
ENST00000340645	3259
ENST00000340648	758
ENST00000340650	395
ENST00000340652	298
ENST00000340660	361
ENST00000340677	795
ENST00000340684	351
ENST00000340687	441
ENST00000340692	636
ENST00000340717	740
ENST00000340722	128
ENST00000340726	592
ENST00000340736	1450
ENST00000340738	1260
ENST00000340748	1616
ENST00000340749	520
ENST00000340750	313
ENST00000340780	213
ENST00000340781	791
ENST00000340790	670
ENST00000340800	711
ENST00000340806	560
ENST00000340807	331
ENST00000340825	818
ENST00000340827	220
ENST00000340828	295
ENST00000340840	1200
ENST00000340850	1062
ENST00000340855	422
ENST00000340857	194
ENST00000340866	328
ENST00000340888	343
ENST00000340892	490
ENST00000340900	128
ENST00000340912	212
ENST00000340913	372
ENST00000340930	1051
ENST00000340934	408
ENST00000340940	409
ENST00000340941	541
ENST00000340951	876
ENST00000340954	576
ENST00000340958	209
ENST00000340963	641
ENST00000340965	330
ENST00000340967	275
ENST00000340990	375
ENST00000340992	249
ENST00000340994	4051
ENST00000341010	152
ENST00000341012	747
ENST00000341016	117
ENST00000341023	129
ENST00000341029	336
ENST00000341037	2000
ENST00000341039	163
ENST00000341040	67
ENST00000341048	614
ENST00000341049	177
ENST00000341060	282
ENST00000341062	471
ENST00000341068	1944
ENST00000341071	430
ENST00000341074	390
ENST00000341083	519
ENST00000341084	838
ENST00000341105	480
ENST00000341114	546
ENST00000341115	553
ENST00000341116	296
ENST00000341119	338
ENST00000341130	291
ENST00000341156	533
ENST00000341162	198
ENST00000341164	792
ENST00000341165	966
ENST00000341166	368
ENST00000341170	516
ENST00000341179	864
ENST00000341181	253
ENST00000341184	533
ENST00000341189	379
ENST00000341191	610
ENST00000341197	488
ENST00000341206	143
ENST00000341209	149
ENST00000341228	394
ENST00000341233	486
